note_id,title,word_count,line_count,section_count,max_heading_depth,list_item_count,code_block_count,code_block_line_count,image_count,table_count,quote_block_count,frontmatter_present,frontmatter_field_count,tag_count,has_code,has_images,has_table,has_quotes,has_lists,has_frontmatter,is_empty,has_math,outlink_count,inlink_count,total_degree,is_orphan
primary_key,Primary Key,80,5,0,0,3,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,0,1,1,False
principal_component_analysis,Principal Component Analysis,214,16,4,3,8,0,0,0,0,0,True,4,2,False,False,False,False,True,True,False,False,11,11,22,False
probability_in_other_fields,Probability in other fields,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,0,0,True
problem_definition,Problem Definition,150,17,3,2,8,0,0,0,0,0,True,2,0,False,False,False,False,True,True,False,False,1,1,2,False
programming_languages,programming languages,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,0,0,True
prompt_engineering,Prompt Engineering,323,28,5,3,7,0,0,0,0,0,True,6,2,False,False,False,False,True,True,False,False,3,2,5,False
prompt_extracting_information_from_blog_posts,Prompt Extracting information from blog posts,191,25,0,0,5,0,0,0,0,8,True,1,1,False,False,False,True,True,True,False,False,0,0,0,True
prompt_retrievers,prompt retrievers,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
prompting,Prompting,100,19,3,4,7,0,0,1,0,0,True,2,1,False,True,False,False,True,True,False,False,2,5,7,False
proportion_test,Proportion Test,48,4,1,3,2,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,0,1,1,False
publish_and_subscribe,Publish and Subscribe,402,26,5,3,11,0,0,0,0,0,True,6,2,False,False,False,False,True,True,False,False,6,2,8,False
pull_request_template,Pull Request Template,180,24,6,2,14,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,0,1,1,False
push-down,Push-Down,90,4,0,0,0,0,0,0,0,0,True,3,1,False,False,False,False,False,True,False,False,1,0,1,True
pycaret,PyCaret,227,32,4,3,9,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,7,1,8,False
pycaret_anomaly.ipynb,Pycaret_Anomaly.ipynb,1,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
pycaret_example.py,Pycaret_Example.py,1,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
pydantic,Pydantic,633,65,7,4,11,1,7,0,0,0,False,0,0,True,False,False,False,True,False,False,False,10,4,14,False
pydantic.py,Pydantic.py,107,8,1,3,5,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,0,1,1,False
pydantic_more.py,Pydantic_More.py,71,9,1,3,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
pygraphviz,PyGraphviz,73,14,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
pyod,PyOD,157,25,7,1,0,1,30,0,2,0,True,2,0,True,False,True,False,False,True,False,False,0,1,1,False
pyright_vs_pydantic,Pyright vs Pydantic,223,19,2,3,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,4,0,4,True
pyright,Pyright,121,13,2,3,7,0,0,0,0,0,True,1,1,False,False,False,False,True,True,False,False,5,2,7,False
pyspark,PySpark,37,7,0,0,0,0,0,0,0,0,True,4,2,False,False,False,False,False,True,False,False,4,1,5,False
pytest,Pytest,109,14,3,4,6,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,0,4,4,False
python_click,Python Click,483,135,13,3,0,11,103,0,0,0,True,6,0,True,False,False,False,False,True,False,False,2,0,2,True
python,Python,10,4,0,0,0,0,0,0,0,0,True,4,1,False,False,False,False,False,True,False,False,1,5,6,False
pytorch_vs_tensorflow,Pytorch vs Tensorflow,38,6,0,0,6,0,0,0,0,0,True,4,0,False,False,False,False,True,True,False,False,3,1,4,False
pytorch,PyTorch,1569,190,30,6,27,8,133,0,0,0,True,3,1,True,False,False,False,True,True,False,True,13,8,21,False
q-learning,Q-Learning,208,20,0,0,9,0,0,1,0,0,True,6,2,False,True,False,False,True,True,False,True,5,3,8,False
q-q_plot,Q-Q Plot,165,18,1,4,5,0,0,1,0,0,False,0,0,False,True,False,False,True,False,False,False,1,2,3,False
quartz,Quartz,43,7,0,0,4,0,0,0,0,0,True,2,1,False,False,False,False,True,True,False,False,3,1,4,False
query_gsheets,QUERY GSheets,97,8,1,3,2,1,2,0,0,0,False,0,0,True,False,False,False,True,False,False,False,1,1,2,False
query_optimisation,Query Optimisation,158,19,4,3,8,0,0,0,0,0,True,1,1,False,False,False,False,True,True,False,False,5,1,6,False
query_plan,Query Plan,14,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,1,1,2,False
querying,Querying,84,19,0,0,13,0,0,0,0,0,True,2,3,False,False,False,False,True,True,False,False,3,18,21,False
quicksort,QuickSort,197,34,2,2,0,1,32,0,0,0,True,6,0,True,False,False,False,False,True,False,False,1,0,1,True
r_squared,R squared,165,15,1,4,7,0,0,0,0,0,True,1,1,False,False,False,False,True,True,False,True,3,3,6,False
r-squared_metric_not_always_a_good_indicator_of_model_performance_in_regression,R-squared metric not always a good indicator of model performance in regression,261,6,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,2,1,3,False
r,R,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
race_conditions,Race Conditions,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
rag,RAG,404,38,3,3,2,0,0,1,0,0,True,3,1,False,True,False,False,True,True,False,False,9,8,17,False
random_forest_regression,Random Forest Regression,20,2,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
random_forests,Random Forests,489,24,0,0,4,0,0,2,0,0,True,1,2,False,True,False,False,True,True,False,True,7,13,20,False
react,React,131,14,4,3,5,0,0,0,0,0,True,6,0,False,False,False,False,True,True,False,False,3,0,3,True
reasoning_tokens,Reasoning tokens,144,6,1,3,1,0,0,0,0,0,True,2,0,False,False,False,False,True,True,False,False,1,0,1,True
recall,Recall,163,11,0,0,3,0,0,1,0,0,True,3,1,False,True,False,False,True,True,False,True,3,10,13,False
recommender_systems,Recommender systems,224,15,2,3,4,0,0,0,0,0,True,1,2,False,False,False,False,True,True,False,False,0,3,3,False
recurrent_neural_networks,Recurrent Neural Networks,390,35,9,4,12,0,0,2,0,0,True,6,2,False,True,False,False,True,True,False,False,13,9,22,False
recursive_algorithm,Recursive Algorithm,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,3,3,False
regression_metrics,Regression Metrics,505,49,10,4,0,0,0,0,2,0,True,5,2,False,False,True,False,False,True,False,True,5,4,9,False
regression,Regression,252,15,0,0,0,0,0,0,0,0,True,3,2,False,False,False,False,False,True,False,True,11,16,27,False
regression_logistic_metrics.ipynb,Regression_Logistic_Metrics.ipynb,1,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
regularisation_of_tree_based_models,Regularisation of Tree based models,792,75,2,3,9,8,31,0,0,0,True,1,4,True,False,False,False,True,True,False,False,5,1,6,False
regularisation,Regularisation,343,29,8,3,14,0,0,0,0,0,True,6,6,False,False,False,False,True,True,False,True,12,14,26,False
regularisation.py,Regularisation.py,1,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
reinforcement_learning,Reinforcement learning,427,43,7,4,9,1,14,0,0,0,True,6,2,True,False,False,False,True,True,False,True,9,12,21,False
relating_tables_together,Relating Tables Together,166,24,1,3,1,0,0,0,0,0,True,1,2,False,False,False,False,True,True,False,False,6,2,8,False
relational_database,Relational Database,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
relationships_in_memory,Relationships in memory,302,11,0,0,0,0,0,0,0,0,True,6,2,False,False,False,False,False,True,False,False,4,1,5,False
relu,Relu,67,3,0,0,0,0,0,0,0,0,True,2,0,False,False,False,False,False,True,False,False,1,2,3,False
requirements.txt,requirements.txt,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
rest_api,REST API,203,37,1,4,3,0,0,0,0,0,True,2,0,False,False,False,False,True,True,False,False,2,2,4,False
retriever,retriever,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
reverse_etl,reverse etl,116,4,0,0,0,0,0,0,0,0,True,3,1,False,False,False,False,False,True,False,False,1,0,1,True
reward_function,Reward Function,3,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,1,1,2,False
ridge,Ridge,433,45,11,4,11,2,9,0,2,0,True,2,1,True,False,True,False,True,True,False,True,8,8,16,False
roc_(receiver_operating_characteristic),ROC (Receiver Operating Characteristic),286,44,11,4,2,2,37,0,0,0,True,6,1,True,False,False,False,True,True,False,False,5,5,10,False
roc_curve.py,ROC_Curve.py,449,51,7,3,16,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,0,1,1,False
rollup,rollup,20,2,0,0,0,0,0,0,0,0,True,3,1,False,False,False,False,False,True,False,False,2,1,3,False
row-based_storage,Row-based Storage,182,14,0,0,1,0,0,0,10,0,False,0,0,False,False,True,False,True,False,False,False,3,1,4,False
sarsa,Sarsa,173,15,0,0,7,0,0,0,0,0,True,4,0,False,False,False,False,True,True,False,True,1,2,3,False
scala,Scala,360,26,2,3,3,0,0,0,0,2,True,2,1,False,False,False,True,True,True,False,False,4,2,6,False
scalability,Scalability,207,14,4,3,5,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,0,10,10,False
scaling_agentic_systems,Scaling Agentic Systems,448,61,7,3,5,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,3,0,3,True
scaling_server,Scaling Server,22,3,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
scheduled_tasks,Scheduled Tasks,73,16,2,4,3,0,0,0,0,0,True,6,0,False,False,False,False,True,True,False,False,2,0,2,True
schema_evolution,Schema Evolution,77,7,1,3,2,0,0,0,0,0,True,2,1,False,False,False,False,True,True,False,False,3,1,4,False
scientific_method,Scientific Method,307,31,8,3,23,0,0,0,0,0,True,3,2,False,False,False,False,True,True,False,False,2,3,5,False
scipy,Scipy,31,2,1,2,0,0,0,0,0,0,True,2,0,False,False,False,False,False,True,False,False,0,0,0,True
seaborn,Seaborn,7,5,0,0,1,0,0,0,0,0,True,6,1,False,False,False,False,True,True,True,False,2,0,2,True
search,Search,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
security_mitigation,Security mitigation,67,9,2,3,1,0,0,0,0,0,True,2,0,False,False,False,False,True,True,False,False,0,1,1,False
security_researcher,Security Researcher,30,5,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,2,2,False
security_vulnerabilities,Security Vulnerabilities,494,73,8,3,7,5,19,0,0,0,True,6,1,True,False,False,False,True,True,False,False,6,4,10,False
semantic_layer,semantic layer,453,31,3,3,7,0,0,0,0,0,True,3,2,False,False,False,False,True,True,False,False,4,1,5,False
semantic_relationships,Semantic Relationships,278,11,2,3,2,0,0,0,0,0,True,2,2,False,False,False,False,True,True,False,False,3,9,12,False
semantic_search,Semantic search,2,1,0,0,0,0,0,0,0,0,True,2,2,False,False,False,False,False,True,True,False,1,2,3,False
semi-structured_data,semi-structured data,159,9,0,0,0,0,0,0,4,0,True,2,2,False,False,True,False,False,True,False,False,3,0,3,True
sentence_similarity,Sentence Similarity,266,13,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,1,1,2,False
shapefile,shapefile,461,22,4,3,6,0,0,0,0,0,True,3,1,False,False,False,False,True,True,False,False,1,1,2,False
shapley_additive_explanations,SHapley Additive exPlanations,240,21,4,3,5,1,9,0,0,0,True,1,0,True,False,False,False,True,True,False,False,1,4,5,False
sharepoint,Sharepoint,185,21,2,3,3,0,0,0,0,0,True,3,1,False,False,False,False,True,True,False,False,1,0,1,True
silhouette_analysis,Silhouette Analysis,333,24,3,3,0,0,0,2,0,0,False,0,0,False,True,False,False,False,False,False,True,3,1,4,False
similarity_search,Similarity Search,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,2,2,False
single_source_of_truth,Single Source of Truth,49,9,0,0,5,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,5,3,8,False
sklearn_datasets,sklearn datasets,18,7,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,0,0,True
sklearn_pipiline,Sklearn Pipiline,21,11,1,1,0,1,10,0,0,0,True,3,2,True,False,False,False,False,True,False,False,0,0,0,True
sklearn,Sklearn,71,17,3,4,0,1,3,0,0,0,True,2,0,True,False,False,False,False,True,False,False,2,7,9,False
slowly_changing_dimension,Slowly Changing Dimension,317,21,2,4,3,0,0,0,23,0,True,7,1,False,False,True,False,True,True,False,False,3,0,3,True
small_language_models,Small Language Models,256,15,2,3,9,0,0,0,0,0,True,5,2,False,False,False,False,True,True,False,False,11,4,15,False
smart_grids,Smart Grids,135,8,1,2,2,0,0,0,0,0,True,3,1,False,False,False,False,True,True,False,False,1,1,2,False
smote_(synthetic_minority_over-sampling_technique),SMOTE (Synthetic Minority Over-sampling Technique),39,3,0,0,0,0,0,0,0,0,True,1,0,False,False,False,False,False,True,False,False,0,2,2,False
smss,SMSS,4,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,0,0,True
snowflake_schema,Snowflake Schema,77,4,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,2,1,3,False
snowflake,Snowflake,172,15,1,3,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,2,2,4,False
soft_deletion,Soft Deletion,507,49,9,4,5,6,12,0,0,0,True,2,2,True,False,False,False,True,True,False,False,4,2,6,False
software_design_patterns,Software Design Patterns,707,213,21,4,3,9,159,0,1,0,True,6,0,True,False,True,False,True,True,False,False,2,0,2,True
software_development_life_cycle,Software Development Life Cycle,428,36,5,3,7,0,0,0,0,0,True,2,1,False,False,False,False,True,True,False,False,1,4,5,False
software_development_portal,Software Development Portal,41,19,0,0,9,1,5,0,0,0,True,6,1,True,False,False,False,True,True,False,False,9,2,11,False
spacy,spaCy,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,2,2,False
sparsecategorialcrossentropy_or_categoricalcrossentropy,SparseCategorialCrossentropy or CategoricalCrossEntropy,260,15,4,3,10,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,4,1,5,False
specificity,Specificity,68,4,0,0,1,0,0,0,0,0,True,3,1,False,False,False,False,True,True,False,True,0,3,3,False
spreadsheets_vs_databases,Spreadsheets vs Databases,116,6,1,3,1,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,2,2,4,False
sql_groupby,SQL Groupby,289,44,7,4,6,4,18,0,0,0,False,0,0,True,False,False,False,True,False,False,False,3,1,4,False
sql_injection,SQL Injection,461,60,6,3,2,8,28,0,0,0,False,0,0,True,False,False,False,True,False,False,False,2,5,7,False
sql_joins,SQL Joins,8,3,0,0,1,0,0,1,0,0,False,0,0,False,True,False,False,True,False,True,False,2,3,5,False
sql_vs_nosql,SQL vs NoSQL,1,1,0,0,0,0,0,0,0,0,True,6,2,False,False,False,False,False,True,True,False,1,0,1,True
sql_window_functions,SQL Window functions,512,61,5,4,0,2,16,0,64,0,False,0,0,True,False,True,False,False,False,False,False,2,1,3,False
sql,SQL,90,13,2,3,0,0,0,0,0,0,True,2,3,False,False,False,False,False,True,False,False,3,10,13,False
sqlalchemy_vs._sqlite3,SQLAlchemy vs. sqlite3,438,58,10,3,10,0,0,0,48,0,False,0,0,False,False,True,False,True,False,False,False,2,1,3,False
sqlalchemy,SQLAlchemy,239,45,2,3,7,2,18,0,0,0,True,2,0,True,False,False,False,True,True,False,False,11,2,13,False
sqlite_studio,SQLite Studio,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
sqlite,SQLite,33,8,0,0,3,0,0,0,0,0,True,6,1,False,False,False,False,True,True,False,False,5,7,12,False
stacking,Stacking,24,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,2,2,4,False
standard_deviation,Standard deviation,298,31,2,2,4,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,True,4,3,7,False
standardisation,Standardisation,223,20,2,3,7,1,4,0,0,0,True,2,1,True,False,False,False,True,True,False,True,7,7,14,False
star_schema,Star Schema,82,5,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,1,5,6,False
statistical_assumptions,Statistical Assumptions,475,27,3,4,6,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,6,3,9,False
statistical_tests,Statistical Tests,88,8,2,2,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,8,2,10,False
statistics,Statistics,171,34,0,0,3,0,0,0,0,0,True,1,2,False,False,False,False,True,True,False,False,27,7,34,False
stemming,Stemming,6,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
stochastic_gradient_descent,Stochastic Gradient Descent,2,1,0,0,0,0,0,0,0,0,True,4,0,False,False,False,False,False,True,True,False,1,5,6,False
storage_layer_object_store,storage layer object store,59,5,0,0,0,0,0,0,0,0,True,3,1,False,False,False,False,False,True,False,False,2,0,2,True
stored_procedures,Stored Procedures,413,80,2,3,2,10,41,0,0,0,False,0,0,True,False,False,False,True,False,False,False,0,1,1,False
streamlit,Streamlit,94,9,0,0,6,0,0,0,0,0,True,2,3,False,False,False,False,True,True,False,False,0,0,0,True
strongly_vs_weakly_typed_language,Strongly vs Weakly typed language,310,27,4,3,3,2,15,0,0,0,True,4,0,True,False,False,False,True,True,False,False,2,0,2,True
structured_data,structured data,506,31,4,2,0,1,2,0,20,0,True,2,2,True,False,True,False,False,True,False,False,4,5,9,False
structuring_and_organizing_data,Structuring and organizing data,16,6,0,0,1,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,2,1,3,False
summarisation,Summarisation,322,17,3,3,4,0,0,0,0,0,True,1,1,False,False,False,False,True,True,False,False,2,2,4,False
supervised_learning,Supervised Learning,318,33,5,4,9,0,0,1,6,0,True,4,1,False,True,True,False,True,True,False,False,9,11,20,False
support_vector_classifier_(svc),Support Vector Classifier (SVC),188,9,3,2,5,0,0,0,0,0,True,6,0,False,False,False,False,True,True,False,False,1,0,1,True
support_vector_machines,Support Vector Machines,267,21,2,2,8,0,0,2,0,0,True,4,2,False,True,False,False,True,True,False,False,6,14,20,False
support_vector_regression,Support Vector Regression,15,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,1,1,2,False
svm_example.py,SVM_Example.py,315,33,7,4,15,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,0,1,1,False
symbolic_computation,Symbolic computation,456,27,9,3,0,0,0,0,0,0,True,2,0,False,False,False,False,False,True,False,False,2,0,2,True
sympy,Sympy,2,1,0,0,0,0,0,0,0,0,True,2,1,False,False,False,False,False,True,True,False,0,1,1,False
syntactic_relationships,syntactic relationships,103,3,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,1,1,2,False
t-sne,t-SNE,366,46,10,3,8,1,31,1,0,0,True,4,2,True,True,False,False,True,True,False,False,5,3,8,False
t-test,T-test,350,26,6,2,7,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,True,4,3,7,False
tableau,Tableau,43,10,3,2,7,0,0,0,0,0,True,3,1,False,False,False,False,True,True,False,False,2,3,5,False
tags,Tags,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,0,0,True
technical_debt,Technical Debt,235,15,1,3,0,0,0,0,0,0,True,3,1,False,False,False,False,False,True,False,False,0,0,0,True
technical_design_doc_template,Technical Design Doc Template,399,62,15,1,22,0,0,0,5,0,False,0,0,False,False,True,False,True,False,False,False,0,1,1,False
telecommunications,Telecommunications,186,11,1,6,4,0,0,0,0,0,True,3,0,False,False,False,False,True,True,False,False,0,1,1,False
tensorflow,Tensorflow,43,8,0,0,0,0,0,0,0,0,True,4,2,False,False,False,False,False,True,False,False,3,4,7,False
terminal_commands,Terminal commands,6,1,0,0,0,0,0,0,0,0,True,1,1,False,False,False,False,False,True,True,False,0,0,0,True
test_loss_when_evaluating_models,Test Loss When Evaluating Models,394,27,2,2,3,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,7,0,7,True
testing,Testing,266,38,2,2,16,0,0,0,0,0,True,6,0,False,False,False,False,True,True,False,True,8,4,12,False
testing_pytest.py,Testing_Pytest.py,147,7,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,3,2,5,False
testing_unittest.py,Testing_unittest.py,345,26,3,3,3,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,1,1,2,False
text2cypher,Text2Cypher,186,9,1,3,0,0,0,0,1,0,False,0,0,False,False,True,False,False,False,False,False,4,2,6,False
tf-idf,TF-IDF,504,89,12,4,18,2,51,0,2,0,True,3,3,True,False,True,False,True,True,False,True,7,5,12,False
thinking_systems,Thinking Systems,219,28,3,3,12,0,0,0,0,0,True,3,2,False,False,False,False,True,True,False,False,2,0,2,True
time_series_forecasting,Time Series Forecasting,30,10,2,3,3,0,0,0,0,0,True,6,0,False,False,False,False,True,True,False,False,6,4,10,False
time_series_identify_trends_and_patterns,Time Series Identify Trends and Patterns,11,2,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
time_series,Time Series,116,16,2,2,6,1,4,0,0,0,True,3,1,True,False,False,False,True,True,False,False,4,7,11,False
tokenisation,Tokenisation,109,22,0,0,0,3,16,0,0,0,True,1,2,True,False,False,False,False,True,False,False,1,3,4,False
toml,TOML,258,27,2,2,0,1,12,0,0,0,False,0,0,True,False,False,False,False,False,False,False,4,4,8,False
tool.bandit,tool.bandit,412,57,7,3,3,7,20,0,0,0,False,0,0,True,False,False,False,True,False,False,False,4,2,6,False
tool.ruff,tool.ruff,115,16,5,2,0,1,10,0,0,0,False,0,0,True,False,False,False,False,False,False,False,2,2,4,False
tool.uv,tool.uv,214,10,0,0,0,0,0,0,0,0,True,6,1,False,False,False,False,False,True,False,False,2,2,4,False
topic_modeling,topic modeling,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
train-dev-test_sets,Train-Dev-Test Sets,387,23,2,3,10,1,3,0,0,0,False,0,0,True,False,False,False,True,False,False,False,10,1,11,False
transaction,Transaction,198,19,6,3,9,0,0,0,0,0,True,6,0,False,False,False,False,True,True,False,False,8,3,11,False
transfer_learning,Transfer Learning,502,28,3,3,16,0,0,0,0,0,True,4,1,False,False,False,False,True,True,False,False,7,5,12,False
transfer_learning.py,transfer_learning.py,62,3,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,1,1,2,False
transformed_target_regressor,Transformed Target Regressor,172,6,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,1,0,1,True
transformer,Transformer,423,26,2,3,3,0,0,0,0,0,True,3,2,False,False,False,False,True,True,False,False,9,12,21,False
transformers_vs_rnns,Transformers vs RNNs,1180,90,9,4,36,0,0,0,18,0,True,4,1,False,False,True,False,True,True,False,False,11,2,13,False
ts_anomaly_detection,TS_Anomaly_Detection,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,0,0,True
ts_anomaly_detection.py,TS_Anomaly_Detection.py,1,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
turning_a_flat_file_into_a_database,Turning a flat file into a database,484,105,25,3,0,6,91,0,24,0,True,1,1,True,False,True,False,False,True,False,False,3,3,6,False
types_of_computational_bugs,Types of Computational Bugs,449,17,2,3,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,1,2,3,False
types_of_database_schema,Types of Database Schema,182,12,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,5,1,6,False
types_of_neural_networks,Types of Neural Networks,18,6,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,6,1,7,False
typescript,TypeScript,13,1,0,0,0,0,0,0,0,0,True,3,1,False,False,False,False,False,True,False,False,0,2,2,False
typical_output_formats_in_neural_networks,Typical Output Formats in Neural Networks,331,25,7,3,3,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,7,0,7,True
ubuntu,Ubuntu,193,7,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,1,1,2,False
uml,UML,3,3,0,0,0,0,0,0,0,0,True,1,1,False,False,False,False,False,True,True,False,0,0,0,True
unittest,unittest,143,20,4,4,7,0,0,0,0,0,True,6,0,False,False,False,False,True,True,False,False,0,1,1,False
univariate_vs_multivariate,univariate vs multivariate,5,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
unstructured_data,unstructured data,189,11,2,2,0,0,0,0,4,1,True,2,2,False,False,True,True,False,True,False,False,1,3,4,False
unsupervised_learning,Unsupervised Learning,284,25,5,4,0,0,0,0,0,0,True,4,2,False,False,False,False,False,True,False,False,9,7,16,False
untitled_1,Untitled 1,0,0,0,0,0,0,0,0,0,0,True,6,0,False,False,False,False,False,True,True,False,0,0,0,True
untitled_2,Untitled 2,0,0,0,0,0,0,0,0,0,0,True,6,0,False,False,False,False,False,True,True,False,0,0,0,True
untitled_3,Untitled 3,0,0,0,0,0,0,0,0,0,0,True,2,0,False,False,False,False,False,True,True,False,0,0,0,True
untitled_4,Untitled 4,121,17,1,3,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,4,0,4,True
untitled,Untitled,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,0,0,True
use_cases_for_a_simple_neural_network_like,Use Cases for a Simple Neural Network Like,237,16,0,0,7,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,4,1,5,False
use_of_rnns_in_energy_sector,Use of RNNs in energy sector,1148,72,11,3,0,0,0,0,0,0,True,6,4,False,False,False,False,False,True,False,False,4,1,5,False
utilities,Utilities,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,0,0,True
vacuum,Vacuum,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
vanishing_and_exploding_gradients_problem,vanishing and exploding gradients problem,201,22,5,2,13,0,0,0,0,0,True,4,3,False,False,False,False,True,True,False,False,7,10,17,False
variability_in_linear_models,Variability in linear models,197,14,0,0,3,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,True,1,1,2,False
variance,Variance,125,14,0,0,3,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,True,2,9,11,False
vector_database,Vector Database,414,29,6,3,14,0,0,0,0,0,True,2,1,False,False,False,False,True,True,False,False,9,1,10,False
vector_embedding,Vector Embedding,369,34,8,3,13,0,0,2,0,0,True,4,3,False,True,False,False,True,True,False,False,18,6,24,False
vectorisation,Vectorisation,35,9,0,0,2,0,0,1,0,0,True,3,1,False,True,False,False,True,True,False,False,3,0,3,True
vectorized_engine,Vectorized Engine,60,2,1,2,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,2,1,3,False
